Provincia,Mes,Variable,Valor
RIO NEGRO                            ,Ene,Temperatura (°C),19.26
RIO NEGRO                            ,Feb,Temperatura (°C),18.32
RIO NEGRO                            ,Mar,Temperatura (°C),15.4
RIO NEGRO                            ,Abr,Temperatura (°C),10.919999999999998
RIO NEGRO                            ,May,Temperatura (°C),7.38
RIO NEGRO                            ,Jun,Temperatura (°C),4.8
RIO NEGRO                            ,Jul,Temperatura (°C),3.9200000000000004
RIO NEGRO                            ,Ago,Temperatura (°C),5.58
RIO NEGRO                            ,Sep,Temperatura (°C),7.980000000000001
RIO NEGRO                            ,Oct,Temperatura (°C),11.440000000000001
RIO NEGRO                            ,Nov,Temperatura (°C),14.76
RIO NEGRO                            ,Dic,Temperatura (°C),17.7
RIO NEGRO                            ,Ene,Temperatura máxima (°C),27.139999999999997
RIO NEGRO                            ,Feb,Temperatura máxima (°C),26.439999999999998
RIO NEGRO                            ,Mar,Temperatura máxima (°C),23.380000000000003
RIO NEGRO                            ,Abr,Temperatura máxima (°C),18.24
RIO NEGRO                            ,May,Temperatura máxima (°C),13.559999999999999
RIO NEGRO                            ,Jun,Temperatura máxima (°C),10.120000000000001
RIO NEGRO                            ,Jul,Temperatura máxima (°C),9.64
RIO NEGRO                            ,Ago,Temperatura máxima (°C),12.04
RIO NEGRO                            ,Sep,Temperatura máxima (°C),15.0
RIO NEGRO                            ,Oct,Temperatura máxima (°C),18.54
RIO NEGRO                            ,Nov,Temperatura máxima (°C),22.04
RIO NEGRO                            ,Dic,Temperatura máxima (°C),25.18
RIO NEGRO                            ,Ene,Temperatura mínima (°C),10.98
RIO NEGRO                            ,Feb,Temperatura mínima (°C),10.4
RIO NEGRO                            ,Mar,Temperatura mínima (°C),8.32
RIO NEGRO                            ,Abr,Temperatura mínima (°C),4.8
RIO NEGRO                            ,May,Temperatura mínima (°C),2.3400000000000003
RIO NEGRO                            ,Jun,Temperatura mínima (°C),0.30000000000000004
RIO NEGRO                            ,Jul,Temperatura mínima (°C),-0.8
RIO NEGRO                            ,Ago,Temperatura mínima (°C),0.34
RIO NEGRO                            ,Sep,Temperatura mínima (°C),1.6799999999999997
RIO NEGRO                            ,Oct,Temperatura mínima (°C),4.4
RIO NEGRO                            ,Nov,Temperatura mínima (°C),7.159999999999999
RIO NEGRO                            ,Dic,Temperatura mínima (°C),9.459999999999999
RIO NEGRO                            ,Ene,Velocidad del Viento (km/h) (2011-2020),8.879999999999999
RIO NEGRO                            ,Feb,Velocidad del Viento (km/h) (2011-2020),7.6
RIO NEGRO                            ,Mar,Velocidad del Viento (km/h) (2011-2020),6.74
RIO NEGRO                            ,Abr,Velocidad del Viento (km/h) (2011-2020),6.279999999999999
RIO NEGRO                            ,May,Velocidad del Viento (km/h) (2011-2020),6.279999999999999
RIO NEGRO                            ,Jun,Velocidad del Viento (km/h) (2011-2020),7.5
RIO NEGRO                            ,Jul,Velocidad del Viento (km/h) (2011-2020),6.58
RIO NEGRO                            ,Ago,Velocidad del Viento (km/h) (2011-2020),7.74
RIO NEGRO                            ,Sep,Velocidad del Viento (km/h) (2011-2020),7.720000000000001
RIO NEGRO                            ,Oct,Velocidad del Viento (km/h) (2011-2020),8.540000000000001
RIO NEGRO                            ,Nov,Velocidad del Viento (km/h) (2011-2020),9.66
RIO NEGRO                            ,Dic,Velocidad del Viento (km/h) (2011-2020),9.98
SALTA                                ,Ene,Frecuencia de días con Precipitación superior a 1.0 mm,10.833333333333334
SALTA                                ,Feb,Frecuencia de días con Precipitación superior a 1.0 mm,10.366666666666665
SALTA                                ,Mar,Frecuencia de días con Precipitación superior a 1.0 mm,10.233333333333334
SALTA                                ,Abr,Frecuencia de días con Precipitación superior a 1.0 mm,6.466666666666666
SALTA                                ,May,Frecuencia de días con Precipitación superior a 1.0 mm,3.2999999999999994
SALTA                                ,Jun,Frecuencia de días con Precipitación superior a 1.0 mm,1.3666666666666665
SALTA                                ,Jul,Frecuencia de días con Precipitación superior a 1.0 mm,1.0
SALTA                                ,Ago,Frecuencia de días con Precipitación superior a 1.0 mm,0.6999999999999998
SALTA                                ,Sep,Frecuencia de días con Precipitación superior a 1.0 mm,1.5333333333333332
SALTA                                ,Oct,Frecuencia de días con Precipitación superior a 1.0 mm,4.266666666666667
SALTA                                ,Nov,Frecuencia de días con Precipitación superior a 1.0 mm,6.933333333333333
SALTA                                ,Dic,Frecuencia de días con Precipitación superior a 1.0 mm,9.5
SALTA                                ,Ene,Humedad relativa (%),75.83333333333333
SALTA                                ,Feb,Humedad relativa (%),79.43333333333332
SALTA                                ,Mar,Humedad relativa (%),82.56666666666668
SALTA                                ,Abr,Humedad relativa (%),83.0
SALTA                                ,May,Humedad relativa (%),81.96666666666665
SALTA                                ,Jun,Humedad relativa (%),78.5
SALTA                                ,Jul,Humedad relativa (%),70.86666666666667
SALTA                                ,Ago,Humedad relativa (%),59.93333333333334
SALTA                                ,Sep,Humedad relativa (%),54.03333333333334
SALTA                                ,Oct,Humedad relativa (%),59.56666666666666
SALTA                                ,Nov,Humedad relativa (%),65.43333333333332
SALTA                                ,Dic,Humedad relativa (%),70.93333333333334
SALTA                                ,Ene,Nubosidad total (octavos),5.300000000000001
SALTA                                ,Feb,Nubosidad total (octavos),5.3999999999999995
SALTA                                ,Mar,Nubosidad total (octavos),3.8333333333333335
SALTA                                ,Abr,Nubosidad total (octavos),5.466666666666666
SALTA                                ,May,Nubosidad total (octavos),5.3
SALTA                                ,Jun,Nubosidad total (octavos),4.666666666666667
SALTA                                ,Jul,Nubosidad total (octavos),3.733333333333333
SALTA                                ,Ago,Nubosidad total (octavos),3.0
SALTA                                ,Sep,Nubosidad total (octavos),3.5
SALTA                                ,Oct,Nubosidad total (octavos),4.566666666666667
SALTA                                ,Nov,Nubosidad total (octavos),4.833333333333333
SALTA                                ,Dic,Nubosidad total (octavos),5.1000000000000005
SALTA                                ,Ene,Precipitación (mm),196.23333333333335
SALTA                                ,Feb,Precipitación (mm),177.0
SALTA                                ,Mar,Precipitación (mm),143.20000000000002
SALTA                                ,Abr,Precipitación (mm),53.63333333333333
SALTA                                ,May,Precipitación (mm),18.900000000000002
SALTA                                ,Jun,Precipitación (mm),6.099999999999999
SALTA                                ,Jul,Precipitación (mm),3.233333333333333
SALTA                                ,Ago,Precipitación (mm),3.1999999999999997
SALTA                                ,Sep,Precipitación (mm),13.300000000000002
SALTA                                ,Oct,Precipitación (mm),43.03333333333333
SALTA                                ,Nov,Precipitación (mm),89.60000000000001
SALTA                                ,Dic,Precipitación (mm),153.5666666666667
SALTA                                ,Ene,Temperatura (°C),24.633333333333336
SALTA                                ,Feb,Temperatura (°C),23.633333333333336
SALTA                                ,Mar,Temperatura (°C),22.266666666666666
SALTA                                ,Abr,Temperatura (°C),19.666666666666668
SALTA                                ,May,Temperatura (°C),16.366666666666664
SALTA                                ,Jun,Temperatura (°C),13.966666666666667
SALTA                                ,Jul,Temperatura (°C),13.266666666666667
SALTA                                ,Ago,Temperatura (°C),16.099999999999998
SALTA                                ,Sep,Temperatura (°C),19.3
SALTA                                ,Oct,Temperatura (°C),22.733333333333334
SALTA                                ,Nov,Temperatura (°C),23.76666666666667
SALTA                                ,Dic,Temperatura (°C),24.7
SALTA                                ,Ene,Temperatura máxima (°C),30.933333333333334
SALTA                                ,Feb,Temperatura máxima (°C),29.633333333333336
SALTA                                ,Mar,Temperatura máxima (°C),27.833333333333332
SALTA                                ,Abr,Temperatura máxima (°C),25.166666666666668
SALTA                                ,May,Temperatura máxima (°C),22.233333333333334
SALTA                                ,Jun,Temperatura máxima (°C),20.96666666666667
SALTA                                ,Jul,Temperatura máxima (°C),21.46666666666667
SALTA                                ,Ago,Temperatura máxima (°C),24.96666666666667
SALTA                                ,Sep,Temperatura máxima (°C),27.666666666666668
SALTA                                ,Oct,Temperatura máxima (°C),30.03333333333333
SALTA                                ,Nov,Temperatura máxima (°C),30.633333333333336
SALTA                                ,Dic,Temperatura máxima (°C),31.366666666666664
SALTA                                ,Ene,Temperatura mínima (°C),19.733333333333334
SALTA                                ,Feb,Temperatura mínima (°C),19.2
SALTA                                ,Mar,Temperatura mínima (°C),18.333333333333332
SALTA                                ,Abr,Temperatura mínima (°C),15.733333333333334
SALTA                                ,May,Temperatura mínima (°C),12.066666666666668
SALTA                                ,Jun,Temperatura mínima (°C),8.966666666666667
SALTA                                ,Jul,Temperatura mínima (°C),7.266666666666666
SALTA                                ,Ago,Temperatura mínima (°C),8.933333333333334
SALTA                                ,Sep,Temperatura mínima (°C),12.0
SALTA                                ,Oct,Temperatura mínima (°C),16.166666666666668
SALTA                                ,Nov,Temperatura mínima (°C),17.666666666666668
SALTA                                ,Dic,Temperatura mínima (°C),19.2
